# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,2.032203992851636,4.41,36.27578706719926,0,3.0,-1.1122867495964006,180.0,0.0,-0.007315686202028898
 0.0936481414243452,2.0428092386359964,4.417783429593971,36.27578706719926,0.28094442427303556,2.9999999999999996,-1.1122867495964006,179.99931489958394,-21.540966796005787,-0.0525567328111812
 0.13275241889720435,2.0536295177692607,4.425482511089979,35.4334431245746,0.39825725669161305,3.000000000000001,-1.0737286758386693,179.99725970652102,-27.16128325932616,-0.11332594109784135
 0.16297463578605828,2.064663053024383,4.433097610054981,34.61256893093165,0.4889239073581748,2.999999999999999,-1.0364177600457114,179.99383474535003,-31.171497740127823,-0.1868258020376095
 0.18863591161449186,2.075908067174315,4.4406290920559375,33.812668529436834,0.5659077348434755,2.9999999999999956,-1.0003504287023186,179.98904055691207,-34.23078951429773,-0.2706499615682892
 0.21140576020887522,2.0873627829920105,4.448077322659807,33.03323863493007,0.6342172806266255,3.0,-0.9655171587266048,179.9828778982651,-36.63169558896202,-0.363205115801791
 0.2321382757301792,2.0990254232504215,4.455442667433549,32.273771437560235,0.6964148271905375,3.0000000000000013,-0.9319033445989221,179.9753477425643,-38.53989004793626,-0.46332714252124113
 0.25133953298286527,2.1108942107225013,4.462725491944124,31.533757094259574,0.7540185989485958,3.0000000000000058,-0.8994900882634165,179.9664512789086,-40.06205639427418,-0.5701121794998194
 0.26933838851492364,2.122967368181203,4.46992616175849,30.812685928901857,0.8080151655447708,2.999999999999994,-0.8682549135863076,179.95618991215272,-41.272662898106,-0.6828294233915884
 0.28636262483092334,2.1352431183994787,4.477045042443606,30.110050362333908,0.8590878744927699,3.0,-0.8381724083360571,179.9445652626854,-42.22664441792405,-0.8008708358342184
 0.30257759474961565,2.1477196841502817,4.4840824995664335,29.42534659332995,0.9077327842488468,3.0,-0.8092147970738668,179.93157916617358,-42.96617522738803,-0.9237197252846581
 0.31810773068639675,2.1603952882065656,4.491038898693929,28.75807605136506,0.9543231920591901,3.0,-0.7813524492467794,179.91723367327242,-43.5246123539749,-1.050929899171997
 0.33304937806286017,2.173268153341282,4.497914605393051,28.107746641374703,0.9991481341885805,3.0000000000000075,-0.7545543271045079,179.9015310493016,-43.928947679174904,-1.1821111585229283
 0.34747888013738987,2.1863365023273844,4.504709985230762,27.473873799706144,1.0424366404121697,3.000000000000004,-0.7287883779055125,179.88447377388738,-44.20141443122365,-1.3169188110375085
 0.36145789931586836,2.1995985579378257,4.51142540377402,26.855981379656193,1.084373697947605,2.999999999999996,-0.7040218752439651,179.8660645405714,-44.360585513996234,-1.4550458455598423
 0.37503704821128087,2.2130525429455585,4.518061226589783,26.253602383873957,1.1251111446338427,3.000000000000004,-0.6802217141288489,179.84630625638488,-44.42215161996327,-1.5962169349043538
 0.3882584434573653,2.226696680123536,4.5246178192450115,25.666279559624932,1.164775330372096,3.0,-0.6573546642240035,179.82520204139,-44.399489364962086,-1.7401837348911502
 0.4011575487374388,2.240529192244711,4.5310955473066645,25.09356587192478,1.2034726462123164,2.9999999999999956,-0.635387585490836,179.80275522818698,-44.30408699204661,-1.8867211270890147
 0.4137645347183811,2.2545483020820356,4.537494776341701,24.535024868317603,1.2412936041551432,2.9999999999999956,-0.6142876102851176,179.77896936138782,-44.14587057781128,-2.0356241651260776
 0.42610530211621894,2.2687522324084637,4.543815871917079,23.990230947941782,1.2783159063486567,2.999999999999991,-0.5940222956335188,179.75384819705658,-43.93345891448733,-2.186705556371765
 0.4382022645367397,2.2831392059969478,4.550059199599762,23.458769546449734,1.314606793610219,3.0000000000000044,-0.5745597490941917,179.7273957021164,-43.67436608588131,-2.3397935587271164
 0.45007495659112023,2.297707445620441,4.556225124956704,22.940237247241786,1.3502248697733605,2.999999999999995,-0.5558687313130913,179.69961605372282,-43.37516487285439,-2.494730204392486
 0.4617405126769976,2.3124551740518955,4.562314013554867,22.434241828683323,1.3852215380309927,3.0,-0.5379187383492454,179.67051363860435,-43.04162032056545,-2.651369785292663
 0.47321404850867566,2.3273806140642646,4.568326230961211,21.940402255681832,1.4196421455260269,3.000000000000005,-0.5206800661372688,179.64009305236976,-42.678800145691994,-2.8095775505019644
 0.48450896848049774,2.342481988430501,4.574262142742692,21.458348623542854,1.4535269054414932,3.0000000000000098,-0.504123859531368,179.60835909878222,-42.29116693662696,-2.96922857755542
 0.4956372157401268,2.3577575199235574,4.580122114466274,20.987722060973823,1.4869116472203805,3.000000000000005,-0.488222148196801,179.57531678900082,-41.8826558374744,-3.13020678803833
 0.506609477490592,2.373205431316388,4.585906511698912,20.5281745983204,1.5198284324717761,2.999999999999995,-0.47294787079865397,179.54097134078938,-41.45674048284192,-3.292404083972034
 0.5174353549308952,2.3888239453819433,4.5916157000075675,20.0793690067787,1.5523060647926856,3.0,-0.45827488975463754,179.50532817769235,-41.01648938267037,-3.45571958625961
 0.5281235049940183,2.404611284893178,4.597250044959199,19.640978613194225,1.5843705149820548,3.0,-0.44417799735938557,179.46839292817833,-40.564614388535986,-3.6200589600773374
 0.5386817593894604,2.4205656726230447,4.602809912120765,19.21268709502705,1.616045278168381,2.999999999999979,-0.43063291528918995,179.43017142475134,-40.103512604095016,-3.785333814854106
