# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,2.1182460969573107,4.8040174792335275,153.4349758068436,0,0.75,0.007604944289691706,0.0,0.0,0.2227254959438002
 0.03190484154693717,2.117904676493775,4.804188189264302,153.4349758068436,0.02392863116020288,0.75,0.007604944289691706,0.0071060216565499434,0.012657666873938099,1.6354656020057838
 0.044939015313913214,2.1175687303582316,4.804356160925116,153.43514078907313,0.033704261485434914,0.7500000000000001,0.01581860658512256,0.02842296450300541,0.03418426683344141,3.596396539042255
 0.054816818681343485,2.1172382261840133,4.8045214091933435,153.43547845453915,0.04111261401100762,0.75,0.024712699299231443,0.06394746234697157,0.06310017891484596,6.046650870718006
 0.06304061796703825,2.1169131316044507,4.804683949046356,153.43599737774545,0.04728046347527869,0.7500000000000004,0.034340794214979466,0.11367390545842793,0.09913413619053574,8.934638732067166
 0.07019485642188653,2.1165934142528733,4.804843795461524,153.43670660699476,0.05264614231641491,0.750000000000001,0.044762581080338704,0.1775944414555597,0.14236421874607674,12.231261250845618
 0.07658050492430785,2.116279041762613,4.805000963416222,153.437615694855,0.0574353786932309,0.75,0.0560431748877698,0.25569897654474594,0.19305217006875802,15.919108971269962
 0.08237707310763169,2.115969981767,4.805155467887818,153.43873473492175,0.06178280483072378,0.7499999999999994,0.06825223883369284,0.34797517711447457,0.2515835233290659,19.9878022874095
 0.08770198542355714,2.115666201899365,4.805307323853689,153.44007439512362,0.06577648906766786,0.7499999999999993,0.08146780131680743,0.45440847168298437,0.3184441674126744,24.431643330242135
 0.0926371254747796,2.1153676697930393,4.805456546291202,153.44164596168827,0.06947784410608472,0.7500000000000021,0.09577384528845491,0.5749820531992444,0.3942085888472759,29.248300890512756
 0.09724234438995555,2.1150743530813543,4.805603150177732,153.44346137853816,0.07293175829246668,0.7499999999999992,0.11126242779497338,0.7096768816969912,0.47953806044758945,34.438018851911735
 0.1015629996008212,2.1147862193976388,4.805747150490651,153.44553329715785,0.07617224970061592,0.7500000000000024,0.1280346169657035,0.8584716873013931,0.5751808782444364,40.00311574019769
 0.1056344646172996,2.114503236375225,4.805888562207329,153.44787512598177,0.07922584846297473,0.7500000000000017,0.1462006636288384,1.0213429735877444,0.6819764696808904,45.94765828644114
 0.10948497744651033,2.114225371647444,4.80602740030514,153.45050108512748,0.08211373308488278,0.75,0.16588206373951367,1.1982650212918766,0.8008623623395545,52.277245357799764
 0.11313752014979862,2.1139525928476255,4.806163679761455,153.4534262691054,0.084853140112349,0.75,0.18721192946505788,1.3892098923715201,0.9328806539586266,58.9988655512718
 0.11661110460149283,2.113684867609101,4.806297415553646,153.4566667088403,0.08745832845111966,0.75,0.21033664852320139,1.594147434418015,1.0791897446275363,66.12080629529171
 0.1199216790373547,2.1134221635652017,4.806428622659085,153.46023944682028,0.08994125927801606,0.750000000000001,0.23541748078203603,1.8130452854177825,1.241073923288249,73.65260059389956
 0.123082783894039,2.1131644483492575,4.8065573160551445,153.46416261162668,0.09231208792052928,0.7499999999999989,0.26263210794824426,2.0458688788625867,1.4199589553315404,81.60500252005446
 0.12610603691440184,2.112911689594599,4.806683510719195,153.46845550682718,0.09457952768580141,0.7500000000000011,0.29217635195140707,2.2925814492080585,1.6174255039264511,89.98998565290083
 0.12900149896588284,2.1126638549345587,4.806807221628611,153.4731387009949,0.09675112422441216,0.75,0.32426704853785504,2.5531440376793526,1.8352290256285266,98.82076068034866
 0.13177795463020775,2.112420912002465,4.806928463760762,153.47823413301845,0.09883346597265584,0.7499999999999974,0.3591437021443894,2.827515498423203,2.07531885447433,108.11180974299043
 0.13444313068513758,2.11218282843165,4.80704725209302,153.48376522313572,0.10083234801385321,0.75,0.39707197793963,3.1156525050053507,2.339861821588846,117.87893603792584
 0.1370038685267975,2.1119495718554453,4.807163601602759,153.48975699584653,0.10275290139509814,0.7499999999999973,0.4383465110909606,3.4175095572522762,2.5896212010325623,126.11106528612842
 0.13950586492551165,2.11172110990718,4.80727752726735,153.49623621876555,0.1013176007853083,-0.5736621405720195,0.4832946479960735,3.7330389884361748,2.8093780135612696,132.18992596028312
 0.14199585788053345,2.111497410220186,4.8073890440641645,153.5032315502273,0.09945010606904195,-0.7499999999999972,0.5322808034077038,4.062190972802134,3.037124518859572,138.009746185878
 0.1444791793132999,2.111278440427794,4.807498166970574,153.51077370663896,0.09758761499446712,-0.7499999999999972,0.5857111735027726,4.404913533436182,3.279427514560447,143.84005368856523
 0.14695581226706775,2.1110641681633338,4.807604910963952,153.51889564489102,0.09573014027914123,-0.7500000000000028,0.6440393153562113,4.761152550473019,3.537400773351949,149.68020556361162
 0.14942573952149063,2.1108545610601372,4.807709291021669,153.52763276747095,0.09387769483832407,-0.7499999999999972,0.7077726192956992,5.130851769642203,3.8122621986605227,155.5295594634529
 0.15188894357627453,2.1106495867515354,4.807811322121097,153.5370231471766,0.09203029179723614,-0.7500000000000057,0.7774794896288965,5.513952811151333,4.105346169787414,161.38747401030554
 0.15434540663317992,2.110449212870858,4.80791101923961,153.54710777837846,0.0901879445045571,-0.75,0.8537981788158393,5.910395178904928,4.418117595177964,167.25330925954964
 0.15679511057605755,2.1102534070514363,4.808008397354579,153.55793085847148,0.08835066654739887,-0.75,0.9374465019730149,6.320116270057379,4.752186430702403,173.12642720356507
