# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,5.0,5.0,145.1851614067844,0,0.75,-2775.4340516351585,0.0,0.0,0.0
 0.036419408374590505,4.999754239573617,5.00017090235554,145.1851614067844,0.016438613157935836,0.4513695826372871,-2775.4340516351585,0.0,-3175.383757783171,0.0
 0.04859600393015456,4.999704250447534,5.000339448933703,106.51979765455154,0.01243702354289736,-0.3286295908226961,-4848.73389962606,0.0,-4499.0432004751465,0.0
 0.06136942782707859,4.999848465602078,5.000505651626438,49.05161172430875,0.02201709146559038,0.7500000000000001,-1345.503586293704,0.0,-1677.07688850782,0.0
 0.07514923169121546,5.000185318017577,5.00066952232569,25.941821135594058,0.032351944363693035,0.7500000000000002,-335.8900325290753,0.0,-611.6239953554108,0.0
 0.08974494538873488,5.000713240674361,5.000831072923409,17.01473240885353,0.04329872963683261,0.7500000000000002,-122.02151358944411,0.0,-299.62599754062103,0.0
 0.1047638335881746,5.001430666552756,5.000990315311544,12.514683050145342,0.0545628957864124,0.75,-56.56483916281324,0.0,-175.81919989658726,0.0
 0.12000731408540838,5.002336028633092,5.00114726138204,9.834586505482466,0.06599550615933773,0.7500000000000002,-30.585963570632106,0.0,-115.27733142877527,0.0
 0.13537334427157063,5.003427759895697,5.001301923026847,8.063231550967675,0.07752002879895943,0.7500000000000004,-18.352069793300032,0.0,-81.36532128711423,0.0
 0.15080537883651515,5.0047042933209,5.001454312137913,6.807599100477113,0.08909405472266782,0.75,-11.863953785947018,0.0,-60.50760187296123,0.0
 0.16626979566821373,5.006164061889027,5.001604440607184,5.871884323627175,0.10069236734644177,0.7500000000000009,-8.110634707670561,0.0,-46.77762237583702,0.0
 0.1817453909387938,5.00780549858041,5.00175232032661,5.147972772018691,0.11229906379937683,0.7500000000000009,-5.790798891263512,0.0,-37.26276338486128,0.0
 0.1972181283641134,5.009627036375374,5.001897963188137,4.571415818422919,0.12390361686836653,0.7499999999999996,-4.280371110445332,0.0,-30.39826246842171,0.0
 0.21267833506461453,5.011627108254249,5.002041381083715,4.101452397325033,0.1354987718937424,0.7500000000000018,-3.2547886288359624,0.0,-25.28316167487704,0.0
 0.22811911585965297,5.013804147197363,5.002182585905291,3.71106064009774,0.14707935749002124,0.7500000000000004,-2.5339313695946832,0.0,-21.369159427096218,0.0
 0.24353541176039348,5.016156586185045,5.002321589544812,3.381627355219526,0.1586415794155766,0.7499999999999991,-2.012378906584672,0.0,-18.30711230639827,0.0
 0.2589234171860188,5.018682858197621,5.002458403894227,3.0999174117211377,0.1701825834847956,0.7499999999999996,-1.6256317978203763,0.0,-15.866150379786216,0.0
 0.2742802060850233,5.021381396215421,5.0025930408454835,2.856264289698901,0.18170017515904896,0.75,-1.3327162023724586,0.0,-13.888664561965387,0.0
 0.2896034845277466,5.024250633218774,5.00272551229053,2.6434444154183216,0.19319263399109143,0.75,-1.1067503312122429,0.0,-12.264078966540199,0.0
 0.30489142249965034,5.027289002188009,5.002855830121314,2.4559519368953255,0.20465858747001928,0.7500000000000018,-0.9295976612222028,0.0,-10.912957405102869,0.0
 0.3201425367874207,5.030494936103451,5.002984006229783,2.2895171762925317,0.21609692318584703,0.7499999999999982,-0.7887185571209925,0.0,-9.777040326170882,0.0
 0.3353556077017285,5.03386686794543,5.0031100525078855,2.140778368478447,0.22750672637157787,0.75,-0.675253568953026,0.0,-8.81281198290396,0.0
 0.3505296187372096,5.0374032306942755,5.003233980847569,2.007052662196242,0.23888723464818873,0.7500000000000018,-0.5828217905299018,0.0,-7.987237389810275,0.0
 0.3656637121091267,5.0411024573303145,5.003355803140781,1.8861730657551863,0.25023780467712653,0.75,-0.5067476216773422,0.0,-7.27487130735146,0.0
 0.38075715548766687,5.044962980833875,5.003475531279471,1.7763702075915104,0.2615578872110317,0.7500000000000009,-0.4435514708467997,0.0,-6.655856769944651,0.0
 0.395809316764832,5.048983234185289,5.003593177155585,1.6761851780525923,0.27284700816890556,0.7500000000000019,-0.3906072008123031,0.0,-6.114513547744817,0.0
 0.4108196446729344,5.053161650364879,5.003708752661073,1.5844043247024078,0.28410475409998237,0.75,-0.34590732261905466,0.0,-5.638325874171204,0.0
 0.4257876537262859,5.0574966623529765,5.00382226968788,1.5000098119720673,0.295330760889996,0.75,-0.30789924502340016,0.0,-5.217205318159789,0.0
 0.44071291239799903,5.06198670312991,5.003933740127957,1.422141673055095,0.3065247048937808,0.7499999999999981,-0.27536928041619896,0.0,-4.842946605182657,0.0
 0.45559503374667243,5.066630205676007,5.00404317587325,1.350068353991621,0.31768629590528585,0.75,-0.24735927137545882,0.0,-4.508820630367227,0.0
 0.47043366791850794,5.071425602971597,5.004150588815708,1.2831636141111769,0.32881527153416246,0.7499999999999981,-0.22310588349115806,0.0,-4.209266614059092,0.0
 0.48522849609966195,5.076371327997007,5.004255990847279,1.2208882377875045,0.33991139267002796,0.7499999999999991,-0.20199584332306533,0.0,-3.9396566363647456,0.0
 0.49997922560060293,5.081465813732566,5.004359393859909,1.1627754284179013,0.3509744397957337,0.7499999999999991,-0.18353256743032903,0.0,-3.6961137782961697,0.0
 0.5146855858317434,5.0867074931586025,5.004460809745547,1.1084190477389961,0.36200420996908905,0.7500000000000019,-0.16731101715370267,0.0,-3.4753703348900804,0.0
